title,price,rating,desc
APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,162490,4.2,"Intel Core i5 Processor (8th Gen)8 GB DDR3 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Keynote, Siri, Safari, FaceTime, App Store, iTunes, Time Machine, iMovie, GarageBand, Pages, Notes1 Year Onsite Warranty"
ASUS ROG Zephyrus G16 (2023) with 90WHr Battery Intel H-Series Core i9 13th Gen - (16 GB/1 TB SSD/Wind...,179990,4.2,Intel Core i9 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty
ASUS ROG Strix G17 (2023) with 90WHr Battery Ryzen 9 12 Core 7845HX - (16 GB/1 TB SSD/Windows 11 Home/...,174990,4.2,AMD Ryzen 9 12 Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Warranty
ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-EC0521 Chromebook,25990,4.2,Intel Celeron Dual Core Processor4 GB LPDDR4 RAMChrome Operating System35.56 cm (14 inch) Touchscreen Display1 Year Onsite Warranty
ASUS Pro P5 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light ...,93990,4.2,Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) Display1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase
Acer Aspire 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Notebook,38900,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year International Travelers Warranty (ITW)
Infinix X2 Slim Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,29990,4.2,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 3651 year Onsite Warranty
Infinix X2 Slim Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,48990,4.2,Intel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 3651 year Onsite Warranty
realme Book Prime Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Lapt...,45990,4.2,Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty
SAMSUNG Galaxy Book3 Pro Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) NP960XFG-KC2IN Thin and L...,183254,4.2,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-B...,169990,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.89 cm (16.1 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
Acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,92990,4.2,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Collection, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
ASUS Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX3050Ti- 4G...,99998,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Warranty
Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,74990,4.2,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
Infinix X2 Slim Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,29990,4.2,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 3651 year Onsite Warranty
Acer Aspire 5 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Laptop,39990,4.2,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/512 GB SSD/Windows 11 ...,102999,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
Acer One Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,29990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
Acer One Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,31990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Gaming...,69990,4.2,Intel Core i5 Processor (12th Gen)8 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 ...,279990,4.2,Intel Core i9 Processor (12th Gen)32 GB DDR5 RAM64 bit Windows 11 Operating System2 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty
ASUS Vivobook 16X (2023) Intel H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,72990,4.2,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty
Lenovo IdeaPad 3 Intel Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN||81WB0112IN||81...,35990,4.2,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included2 Years Warranty
Lenovo IdeaPad Slim 5i Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82FG014DIN|82FG0125...,58990,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY...,65990,4.2,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty
SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,89899,4.2,Intel Core i7 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,44190,4.2,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD38.0 cm (14.96 cm) DisplayOffice Home and Student 20211 Year Onsite Warranty
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,219990,4.2,Intel Core i7 Processor (12th Gen)32 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty
MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) Thin GF...,59990,4.2,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,37990,4.2,Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayNA1 Year Onsite Warranty
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,113990,4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD96.52 cm (38 cm) Display1 Year Onsite Premium Support
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-B...,162990,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.89 cm (16.1 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,35990,4.2,Intel Core i3 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayNA1 Year Onsite Warranty
SAMSUNG Galaxy Book2 Pro Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Pro) NP930XED-KB2IN Thin and ...,111493,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Display1 Year Onsite Warranty
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Hom...,179990,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty
Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Lig...,92290,4.2,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection
Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,86000,4.2,"Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,84988,4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty
ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windo...,264990,4.2,AMD Ryzen 7 Octa Core Processor32 GB LPDDR5 RAM64 bit Windows 11 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen Display1 Year Onsite Warranty
Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,86000,4.2,"Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,84988,4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty
Acer One Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,29990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
Acer One Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,31990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windo...,264990,4.2,AMD Ryzen 7 Octa Core Processor32 GB LPDDR5 RAM64 bit Windows 11 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen Display1 Year Onsite Warranty
Lenovo IdeaPad Slim 5i Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82FG014DIN|82FG0125...,58990,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
MSI Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,64990,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty
DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,49990,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L5...,59990,4.2,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, AppDeals, Splendid, Tru2Life, Link to MyASUS1 Year Onsite Warranty"
Acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,124990,4.2,"Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inches) DisplayAcer Care Center, Acer Product Registration, Planet 9, Predator Sense1 Year International Travelers Warranty (ITW)"
HP Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Pro) 15-eg3079TU Thin and Light Laptop,83705,4.2,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
ASUS VivoBook 15 Ryzen 3 Dual Core AMD R3-3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ312TS Thi...,26990,4.2,"AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Splendid (All models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty"
HP 15s (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light L...,48999,4.2,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
DELL Inspiron Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Lig...,59990,4.2,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service
DELL Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN5430YXVW9M01ORS1 Laptop,69990,4.2,Intel Core i5 Processor (13th Gen)8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1-year manufacturing warranty
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,161990,4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display3 Years Onsite Warranty + 1 Year Accidental Damage Protection + 3 Years Legion Ultimate Support
MSI Prestige 14 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14Evo A11M-62...,69990,4.2,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayPCI-e Gen4 SSD?SHIFT?Matrix Display (Extend)?Cooler Boost 3?Thunderbolt 4?Finger Print Security?True Color 2.0?Hi-Res Audio?Nahimic 3? 4-Sided Thin bezel?MSI Center?Silky Smooth Touchpad?Military-Grade Durability1 Year On-Site Warranty
ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB G...,189990,4.2,AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 inch) Touchscreen DisplayMicrosoft Office 2019 Home & Student1 Year Onsite Warranty
HP 15s Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light Laptop,44888,4.2,"AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant1 Year Onsite Warranty"
DELL Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060...,109490,4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service
ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core AMD R9-5980HS - (32 GB/1 TB SSD/Windows 10 Home...,199990,4.2,AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapto...,70499,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
ASUS ROG Zephyrus G14 with 76WHr Battery Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 ...,99990,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty
Acer Ryzen 5 Hexa Core 6600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) A...,84990,4.2,AMD Ryzen 5 Hexa Core Processor8 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year International Travelers Warranty (ITW)
Acer One 11 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) Z8-284 Thin and Light Laptop,23490,4.2,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System256 GB SSD29.46 cm (11.6 Inch) Display1 Year Onsite Warranty
MSI Katana 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,81990,4.2,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year On-Site & Carry-In Warranty
ASUS Vivobook S 14 Flip (2023) Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) TN3402YAB-...,69990,4.2,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty
DELL Core i3 11th Gen - (8 GB/512 GB SSD/16 GB EMMC Storage/DOS) Latitude 3420 Business Laptop,37990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMDOS Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty
Acer One Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,29990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
Acer One Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,31990,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
ASUS Ryzen 7 Octa Core 12th Gen - (16 GB/16 GB SSD/Windows 11 Home) M1405YA-KM741WS Laptop,75476,4.2,AMD Ryzen 7 Octa Core Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System16 GB SSD35.56 cm (14 inch) Display1 Year International Warrnaty
realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Lap...,53990,4.2,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Domestic Warranty
MSI Katana 15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 305...,78990,4.2,Intel Core i5 Processor (12th Gen)8 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year On-Site & Carry-In Warranty
HP Chromebook (2023) Intel Core i5 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0010TU Chromebook,51990,4.2,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Chrome Operating System256 GB SSD35.56 cm (14 inch) Display1M+ Android apps, Preinstalled G-suite apps, Linux kernel and apps, Chrome web extensions, Available online and offline, Google Chrome, Google Play Store, Google Drive, Gmail, Google Calendar, Google Photo, Google Map, YouTube, Google Docs, Google spreadsheet, Google Slide, Google Hangouts, Google Keep, Google Shopping, Google Play Movies & TV, Google Play Books Drawing canvas, Google Play Music, Google Play Games1 Year Onsite Warranty"
MSI Katana 15 Core i5 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050...,86990,4.2,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year On-Site & Carry-In Warranty
MSI Katana 15 Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 305...,88990,4.2,Intel Core i7 Processor (12th Gen)8 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year On-Site & Carry-In Warranty
ASUS Vivobook Go 15 OLED Ryzen 5 Quad Core 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK543...,62999,4.2,AMD Ryzen 5 Quad Core Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Domestic Warranty
DELL Vostro Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light Laptop,34999,4.2,"Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
DELL Alienware Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,246490,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Premium Support Plus (Includes ADP)
Infinix X2 Slim Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,48990,4.2,Intel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 3651 year Onsite Warranty
Lenovo Yoga Slim 7 Carbon Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 13IAP7 Thin and Li...,124990,4.2,Intel Core i7 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Touchscreen Display3 Years Onsite Warranty + 3 Year Premium Care + 1 Year Accidental Damage Protection
MSI GS66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 ...,195490,4.2,"Pre-installed Genuine Windows 10 Home OSIntel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplaySteelSeries Engine 3, Cooler Boost 5, Nahimic 3, Speaker Tuning Engine, MSI Center2 Years Warranty Term"
HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,136590,4.2,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayHP Support Assistant, HP JumpStart, HP Audio Switch, HP Connection Optimizer, Microsoft Office Home and Student 20161 Year Onsite Warranty"
